CCN,NETWORK,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City,State,Zip,County,dfc_closed,full_address,latitude,longitude
372582,13,DAVITA - ARDMORE DIALYSIS RANCH,01/01/2015 - 12/31/2018,5,1,2617 CROSSROADS DR,,ARDMORE,OK,73401,CARTER,open,"2617 CROSSROADS DR, ARDMORE, OK 73401",34.180849,-97.16412
372583,13,US RENAL CARE - GROVE,01/01/2015 - 12/31/2018,4,1,1200 NEO LOOP,,GROVE,OK,74344,DELAWARE,closed,"1200 NEO LOOP, GROVE, OK 74344",36.584296,-94.75279
372584,13,FKC - BRISTOW,01/01/2015 - 12/31/2018,4,1,402 S MAIN ST,,BRISTOW,OK,74010,CREEK,open,"402 S MAIN ST, BRISTOW, OK 74010",35.829251,-96.391583
372585,13,DAVITA - OWASSO DIALYSIS,01/01/2015 - 12/31/2018,5,1,9521 N OWASSO EAST EXPRESSWAY,,OWASSO,OK,74055,TULSA,open,"9521 N OWASSO EAST EXPRESSWAY, OWASSO, OK 74055",36.29206,-95.83435
372586,13,DAVITA - ROSE ROCK DIALYSIS,01/01/2015 - 12/31/2018,5,1,9913 E RENO AVE,,OKLAHOMA CITY,OK,73130,OKLAHOMA,open,"9913 E RENO AVE, OKLAHOMA CITY, OK 73130",35.464438,-97.354089
372587,13,FMCNA - BAILEY DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,10205 N 110TH E AVE,,OWASSO,OK,74055,TULSA,open,"10205 N 110TH E AVE, OWASSO, OK 74055",36.302531,-95.851567
372588,13,DAVITA - MID-DEL HOME TRAINING,01/01/2015 - 12/31/2018,Not Available,260,9320 E RENO SUITE A,,OKLAHOMA CITY,OK,73130,OKLAHOMA,open,"9320 E RENO SUITE A, OKLAHOMA CITY, OK 73130",35.46372,-97.36387
372589,13,SANDERLING DIALYSIS CENTER OF HOLDENVILLE,01/01/2015 - 12/31/2018,3,1,102 CRESTVIEW DR,,HOLDENVILLE,OK,74848,HUGHES,open,"102 CRESTVIEW DR, HOLDENVILLE, OK 74848",35.08902,-96.37735
372591,13,DAVITA - BERKSHIRE AT HOME,01/01/2015 - 12/31/2018,4,1,4800 W SAN ANTONIO ST STE 201,,BROKEN ARROW,OK,74012,TULSA,open,"4800 W SAN ANTONIO ST STE 201, BROKEN ARROW, OK 74012",36.037668,-95.850408
372592,13,DAVITA - REDBIRD SMITH DX,01/01/2015 - 12/31/2018,4,1,305 SOUTH J T STITES ST,,SALLISAW,OK,74955,SEQUOYAH,open,"305 SOUTH J T STITES ST, SALLISAW, OK 74955",35.455048,-94.814666
372593,13,NEW DIRECTION HOME DIALYSIS,01/01/2015 - 12/31/2018,1,1,"4334 NW EXPRESSWAY, STE 165",,OKLAHOMA CITY,OK,73116,OKLAHOMA,closed,"4334 NW EXPRESSWAY, STE 165, OKLAHOMA CITY, OK 73116",35.539438,-97.597657
372594,13,FMCNA - NORTH HARVARD,01/01/2015 - 12/31/2018,3,1,1515 N HARVARD STE D,,TULSA,OK,74115,TULSA,open,"1515 N HARVARD STE D, TULSA, OK 74115",36.177761,-95.939419
372595,13,FMCNA - RICHARD MEDLOCK,01/01/2015 - 12/31/2018,4,1,2845 E SKELLY DR,,TULSA,OK,74105,TULSA,open,"2845 E SKELLY DR, TULSA, OK 74105",36.091337,-95.947396
372596,13,FMCNA - SAPULPA DIALYSIS,01/01/2015 - 12/31/2018,5,1,1013 E CLEVELAND,,SAPULPA,OK,74066,CREEK,open,"1013 E CLEVELAND, SAPULPA, OK 74066",35.992457,-96.099866
372597,13,FMCNA - JANE PHILLIPS,01/01/2015 - 12/31/2018,4,1,3500 SE STATE ST,,BARTLESVILLE,OK,74006,WASHINGTON,open,"3500 SE STATE ST, BARTLESVILLE, OK 74006",36.753838,-95.921951
372598,13,DSI - ALTUS DX,01/01/2015 - 12/31/2018,3,1,1401 E BROADWAY,,ALTUS,OK,73522,JACKSON,open,"1401 E BROADWAY, ALTUS, OK 73522",34.63816,-99.3143
372600,13,FMCNA - IDABEL DX,01/01/2015 - 12/31/2018,4,1,1104 E LINCOLN ST,,IDABEL,OK,74745,MCCURTAIN,open,"1104 E LINCOLN ST, IDABEL, OK 74745",33.88031,-94.81359
372601,13,DAVITA - YUKON DIALYSIS,01/01/2015 - 12/31/2018,3,1,12801 NW 10TH ST,SUITE 400,YUKON,OK,73099,CANADIAN,closed,"12801 NW 10TH ST, YUKON, OK 73099",35.47943,-97.754179
372602,13,DAVITA - IDABEL DX,01/01/2015 - 12/31/2018,5,1,1319 S LYNN LANE,,IDABEL,OK,74745,MCCURTAIN,open,"1319 S LYNN LANE, IDABEL, OK 74745",33.882758,-94.809636
372603,13,DAVITA - MOORE DIALYSIS,01/01/2015 - 12/31/2018,5,1,620 S. SANTA FE AVE,,MOORE,OK,73160,CLEVELAND,open,"620 S. SANTA FE AVE, MOORE, OK 73160",35.332966,-97.511494
372604,13,DAVITA - LAWTON DIALYSIS,01/01/2015 - 12/31/2018,3,1,1110 SW B AVE,,LAWTON,OK,73501,COMANCHE,open,"1110 SW B AVE, LAWTON, OK 73501",34.606219,-98.40564
372605,13,DAVITA - PAULS VALLEY DIALYSIS,01/01/2015 - 12/31/2018,5,1,2410 W. GRANT AVE,,PAULS VALLEY,OK,73075,GARVIN,closed,"2410 W. GRANT AVE, PAULS VALLEY, OK 73075",34.738742,-97.253985
372606,13,DAVITA - WAGONER DIALYSIS,01/01/2015 - 12/31/2018,4,1,402 S WALL STREET,,WAGONER,OK,74467,WAGONER,open,"402 S WALL STREET, WAGONER, OK 74467",35.957735,-95.399165
372607,13,DAVITA - DT4 DIALYSIS,01/01/2015 - 12/31/2018,Not Available,260,4800 WEST SAN ANTONIO STREET,,BROKEN ARROW,OK,74012,TULSA,closed,"4800 WEST SAN ANTONIO STREET, BROKEN ARROW, OK 74012",36.037668,-95.850408
372608,13,DAVITA - GARFIELD COUNTY DX,01/01/2015 - 12/31/2018,Not Available,260,204 S VANBUREN ST,STE A,ENID,OK,73703,GARFIELD,closed,"204 S VANBUREN ST, ENID, OK 73703",36.390764,-97.906355
372609,13,FKC - MOORE,01/01/2015 - 12/31/2018,Not Available,260,450 N EASTERN AVE,,OKLAHOMA CITY,OK,73160,CLEVELAND,open,"450 N EASTERN AVE, OKLAHOMA CITY, OK 73160",35.34246,-97.47627
372610,13,FKC - BEVERLY MATHIS MEMORIAL DIALYSIS,01/01/2015 - 12/31/2018,Not Available,260,5230 S MINGO RD,,TULSA,OK,74146,TULSA,open,"5230 S MINGO RD, TULSA, OK 74146",36.087846,-95.869327
372611,13,DAVITA LAKE HEFNER DIALYSIS,01/01/2015 - 12/31/2018,Not Available,258,6917 N MAY AVE,,OKLAHOMA CITY,OK,73116,OKLAHOMA,open,"6917 N MAY AVE, OKLAHOMA CITY, OK 73116",35.541503,-97.5662
382310,16,RAY YASUI DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,"1125 MAY ST, SUITE 302",,HOOD RIVER,OR,97031,HOOD RIVER,open,"1125 MAY ST, SUITE 302, HOOD RIVER, OR 97031",45.703827,-121.52298
382313,16,PEDIATRIC PERITONEAL DIALYSIS,01/01/2015 - 12/31/2018,Not Available,260,3181 SW SAM JACKSON PARK RD,,PORTLAND,OR,97239,MULTNOMAH,open,"3181 SW SAM JACKSON PARK RD, PORTLAND, OR 97239",45.498968,-122.68577
382500,16,OREGON KIDNEY CENTER,01/01/2015 - 12/31/2018,5,1,3524 NE SANDY BLVD,,PORTLAND,OR,97232,MULTNOMAH,closed,"3524 NE SANDY BLVD, PORTLAND, OR 97232",45.53262,-122.62772
382502,16,SALEM DIALYSIS,01/01/2015 - 12/31/2018,3,1,3550 LIBERTY RD S SUITE 100,,SALEM,OR,97302,MARION,open,"3550 LIBERTY RD S SUITE 100, SALEM, OR 97302",44.903796,-123.049803
382505,16,ROGUE VALLEY DIALYSIS SERVICES,01/01/2015 - 12/31/2018,3,1,760 GOLF VIEW DR STE 100,,MEDFORD,OR,97504,JACKSON,open,"760 GOLF VIEW DR STE 100, MEDFORD, OR 97504",42.31526,-122.82395
382507,16,QUALICENTERS - ALBANY LTD,01/01/2015 - 12/31/2018,4,1,605 HICKORY ST NW,,ALBANY,OR,97321,LINN,open,"605 HICKORY ST NW, ALBANY, OR 97321",44.644871,-123.111711
382508,16,QUALICENTERS - EUGENE-SPRINGFIELD LTD,01/01/2015 - 12/31/2018,4,1,304 Q ST,,SPRINGFIELD,OR,97477,LANE,open,"304 Q ST, SPRINGFIELD, OR 97477",44.062572,-123.022065
382509,16,PNRS HOME DIALYSIS,01/01/2015 - 12/31/2018,Not Available,260,"2701 NW VAUGHN ST., STE. 150",,PORTLAND,OR,97201,MULTNOMAH,closed,"2701 NW VAUGHN ST., STE. 150, PORTLAND, OR 97201",45.537556,-122.708158
382510,16,FMC COOS BAY,01/01/2015 - 12/31/2018,5,1,1971 THOMPSON RD,,COOS BAY,OR,97420,COOS,open,"1971 THOMPSON RD, COOS BAY, OR 97420",43.385286,-124.235767
382511,16,PORTLAND DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,10595 SE STARK ST,,PORTLAND,OR,97216,MULTNOMAH,open,"10595 SE STARK ST, PORTLAND, OR 97216",45.519293,-122.554235
382512,16,FMC EUGENE,01/01/2015 - 12/31/2018,4,1,201 RIVER AVE,,EUGENE,OR,97404,LANE,open,"201 RIVER AVE, EUGENE, OR 97404",44.09629,-123.123845
382513,16,REDWOOD DIALYSIS SERVICES,01/01/2015 - 12/31/2018,4,1,"201 SW ""L"" STREET",,GRANTS PASS,OR,97526,JOSEPHINE,open,"201 SW ""L"" STREET, GRANTS PASS, OR 97526",42.435745,-123.33113
382514,16,ROSEBURG/MERCY DIALYSIS,01/01/2015 - 12/31/2018,3,1,2410 NW EDENBOWER BLVD SUITE 178,,ROSEBURG,OR,97471,DOUGLAS,open,"2410 NW EDENBOWER BLVD SUITE 178, ROSEBURG, OR 97471",43.23669,-123.36759
382515,16,QUALICENTERS - SALEM LTD,01/01/2015 - 12/31/2018,5,1,440 LANCASTER DR NE,,SALEM,OR,97301,MARION,open,"440 LANCASTER DR NE, SALEM, OR 97301",44.93472,-122.98264
382516,16,WOODBURN DIALYSIS,01/01/2015 - 12/31/2018,5,1,1840 NEWBERG HWY STE 140,,WOODBURN,OR,97071,MARION,open,"1840 NEWBERG HWY STE 140, WOODBURN, OR 97071",45.148967,-122.868148
382518,16,QUALICENTERS - BEND LLC,01/01/2015 - 12/31/2018,4,1,1239 NE MEDICAL CENTER DR STE 100,,BEND,OR,97701,DESCHUTES,open,"1239 NE MEDICAL CENTER DR STE 100, BEND, OR 97701",44.06275,-121.264879
382519,16,FOUR RIVERS DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,515 EAST LANE,,ONTARIO,OR,97914,MALHEUR,open,"515 EAST LANE, ONTARIO, OR 97914",44.02077,-116.94106
382520,16,WILLAMETTE VALLEY RENAL CENTER,01/01/2015 - 12/31/2018,5,1,1510 DIVISION ST STE 90,,OREGON CITY,OR,97045,CLACKAMAS,open,"1510 DIVISION ST STE 90, OREGON CITY, OR 97045",45.357165,-122.587462
382521,16,PNRS BEAVERTON,01/01/2015 - 12/31/2018,5,1,2715 SW 153RD DR,,BEAVERTON,OR,97006,WASHINGTON,open,"2715 SW 153RD DR, BEAVERTON, OR 97006",45.500075,-122.83641
382522,16,"ROSE CITY DIALYSIS, LLC",01/01/2015 - 12/31/2018,5,1,4905 NE MARTIN LUTHER KING BLVD,,PORTLAND,OR,97211,MULTNOMAH,open,"4905 NE MARTIN LUTHER KING BLVD, PORTLAND, OR 97211",45.558459,-122.661882
382524,16,PNRS TUALATIN,01/01/2015 - 12/31/2018,5,1,7780 SW MOHAWK ST,,TUALATIN,OR,97062,WASHINGTON,open,"7780 SW MOHAWK ST, TUALATIN, OR 97062",45.37595,-122.756815
382525,16,PNRS TWIN OAKS,01/01/2015 - 12/31/2018,4,1,15201 NW GREENBRIER PARKWAY #C-2,,BEAVERTON,OR,97006,WASHINGTON,open,"15201 NW GREENBRIER PARKWAY #C-2, BEAVERTON, OR 97006",45.527441,-122.833983
382526,16,FMC CLACKAMAS KIDNEY CENTER,01/01/2015 - 12/31/2018,4,1,13560 SE 97TH AVE,,CLACKAMAS,OR,97015,CLACKAMAS,open,"13560 SE 97TH AVE, CLACKAMAS, OR 97015",45.425068,-122.561199
382527,16,PNRS HOLLYWOOD DIALYSIS,01/01/2015 - 12/31/2018,3,1,2824 NE WASCO ST SUITE #100,,PORTLAND,OR,97232,MULTNOMAH,open,"2824 NE WASCO ST SUITE #100, PORTLAND, OR 97232",45.531994,-122.636769
382529,16,FMC CORVALLIS OREGON,01/01/2015 - 12/31/2018,4,1,3580 NW SAMARITAN DR,,CORVALLIS,OR,97330,BENTON,closed,"3580 NW SAMARITAN DR, CORVALLIS, OR 97330",44.60344,-123.25129
382530,16,SALEM NORTH DIALYSIS,01/01/2015 - 12/31/2018,5,1,1220 LIBERTY ST NE,,SALEM,OR,97301,MARION,closed,"1220 LIBERTY ST NE, SALEM, OR 97301",44.95194,-123.033457
382531,16,PNRS EASTERN OREGON DIALYSIS CLINIC,01/01/2015 - 12/31/2018,5,1,10601 S WALTON RD,,ISLAND CITY,OR,97850,UNION,open,"10601 S WALTON RD, ISLAND CITY, OR 97850",45.335832,-118.056377
382532,16,FMC LEBANON OREGON,01/01/2015 - 12/31/2018,3,1,665 N 5TH STREET,,LEBANON,OR,97355,LINN,open,"665 N 5TH STREET, LEBANON, OR 97355",44.55316,-122.91302
382534,16,LAKE ROAD DIALYSIS,01/01/2015 - 12/31/2018,4,1,"6902 SE LAKE RD, SUITE 100",,MILWAUKIE,OR,97267,CLACKAMAS,open,"6902 SE LAKE RD, SUITE 100, MILWAUKIE, OR 97267",45.423117,-122.592728
382535,16,"PACIFIC NORTHWEST RENAL SERVICES, L.L.C.",01/01/2015 - 12/31/2018,4,1,"2120 EXCHANGE ST, STE 100",,ASTORIA,OR,97103,CLATSOP,open,"2120 EXCHANGE ST, STE 100, ASTORIA, OR 97103",46.18889,-123.81804
382536,16,PNRS RAINES DIALYSIS,01/01/2015 - 12/31/2018,4,1,3201 19TH AVENUE,,FOREST GROVE,OR,97116,WASHINGTON,open,"3201 19TH AVENUE, FOREST GROVE, OR 97116",45.51855,-123.09074
382537,16,PNRS EVERGREEN DIALYSIS,01/01/2015 - 12/31/2018,5,1,345 SE NORTON LN STE B,,MCMINNVILLE,OR,97128,YAMHILL,open,"345 SE NORTON LN STE B, MCMINNVILLE, OR 97128",45.199492,-123.167778
382538,16,GRESHAM DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,1360 E POWELL BLVD,,GRESHAM,OR,97030,MULTNOMAH,open,"1360 E POWELL BLVD, GRESHAM, OR 97030",45.49768,-122.41746
382540,16,NORTHEAST PORTLAND RENAL CENTER,01/01/2015 - 12/31/2018,3,1,703 NE HANCOCK ST,,PORTLAND,OR,97212,MULTNOMAH,closed,"703 NE HANCOCK ST, PORTLAND, OR 97212",45.536803,-122.658321
382543,16,FMC DIALYSIS MT HOOD,01/01/2015 - 12/31/2018,4,1,23335 SE STARK ST,,GRESHAM,OR,97030,MULTNOMAH,open,"23335 SE STARK ST, GRESHAM, OR 97030",45.52017,-122.42299
382544,16,HERMISTON COMMUNITY DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,1155 WEST LINDA AVE SUITE A,,HERMISTON,OR,97838,UMATILLA,open,"1155 WEST LINDA AVE SUITE A, HERMISTON, OR 97838",45.84577,-119.31156
382545,16,TILLAMOOK DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,1000 THIRD ST,,TILLAMOOK,OR,97141,TILLAMOOK,closed,"1000 THIRD ST, TILLAMOOK, OR 97141",45.45668,-123.85419
382546,16,SHERWOOD DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,21035 SW PACIFIC HIGHWAY,,SHERWOOD,OR,97140,WASHINGTON,closed,"21035 SW PACIFIC HIGHWAY, SHERWOOD, OR 97140",45.367539,-122.848142
382547,16,PORTLAND HOME DIALYSIS CLINIC,01/01/2015 - 12/31/2018,Not Available,260,10802 SE WASHINGTON STREET,,PORTLAND,OR,97216,MULTNOMAH,open,"10802 SE WASHINGTON STREET, PORTLAND, OR 97216",45.518627,-122.552484
382548,16,PNRS NEWBERG DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,3100 HAWORTH AVE,,NEWBERG,OR,97132,YAMHILL,open,"3100 HAWORTH AVE, NEWBERG, OR 97132",45.307117,-122.948057
382549,16,MERIDIAN PARK DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,19255 SW 65TH AVE SUITE 100,,TUALATIN,OR,97062,WASHINGTON,open,"19255 SW 65TH AVE SUITE 100, TUALATIN, OR 97062",45.381321,-122.744534
382550,16,HILLSBORO DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,2500 NW 229TH AVE SUITE 300 BLDG E,,HILLSBORO,OR,97124,WASHINGTON,closed,"2500 NW 229TH AVE SUITE 300 BLDG E, HILLSBORO, OR 97124",45.545942,-122.908951
382551,16,FMC REDMOND,01/01/2015 - 12/31/2018,5,1,916 SW 17TH ST STE 100,,REDMOND,OR,97756,DESCHUTES,open,"916 SW 17TH ST STE 100, REDMOND, OR 97756",44.26855,-121.18648
382554,16,BLUE MOUNTAIN KIDNEY CENTER,01/01/2015 - 12/31/2018,5,1,72556 COYOTE RD,,PENDLETON,OR,97801,UMATILLA,open,"72556 COYOTE RD, PENDLETON, OR 97801",45.64396,-118.68643
382555,16,PNRS ST HELENS DIALYSIS,01/01/2015 - 12/31/2018,5,1,500 N COLUMBIA RIVER HWY STE 510,,SAINT HELENS,OR,97051,COLUMBIA,open,"500 N COLUMBIA RIVER HWY STE 510, SAINT HELENS, OR 97051",45.865055,-122.803873
382556,16,FMC WEST SALEM,01/01/2015 - 12/31/2018,4,1,1060 2ND ST NW,,SALEM,OR,97304,POLK,open,"1060 2ND ST NW, SALEM, OR 97304",44.94244,-123.055837
382557,16,KLAMATH FALLS DIALYSIS,01/01/2015 - 12/31/2018,3,1,2421 WASHBURN WAY SUITE B,,KLAMATH FALLS,OR,97603,KLAMATH,open,"2421 WASHBURN WAY SUITE B, KLAMATH FALLS, OR 97603",42.205889,-121.756011
382558,16,MCMINNVILLE DIALYSIS,01/01/2015 - 12/31/2018,4,1,200 NE NORTON LANE,,MCMINNVILLE,OR,97128,YAMHILL,open,"200 NE NORTON LANE, MCMINNVILLE, OR 97128",45.20179,-123.165709
382559,16,CORNELL ROAD DIALYSIS,01/01/2015 - 12/31/2018,4,1,1700 NW 167TH PL STE 230,,BEAVERTON,OR,97006,WASHINGTON,open,"1700 NW 167TH PL STE 230, BEAVERTON, OR 97006",45.53197,-122.848245
382560,16,FMC NEWPORT OREGON,01/01/2015 - 12/31/2018,4,1,957 SW COAST HWY,,NEWPORT,OR,97365,LINCOLN,closed,"957 SW COAST HWY, NEWPORT, OR 97365",44.627296,-124.061049
382561,16,FMC MAYWOOD PARK,01/01/2015 - 12/31/2018,3,1,11909 NE GLENN WIDING DR,,PORTLAND,OR,97220,MULTNOMAH,open,"11909 NE GLENN WIDING DR, PORTLAND, OR 97220",45.56993,-122.53968
382562,16,FMC MILTON FREEWATER,01/01/2015 - 12/31/2018,5,1,1213 S MAIN ST,,MILTON FREEWATER,OR,97862,UMATILLA,closed,"1213 S MAIN ST, MILTON FREEWATER, OR 97862",45.924312,-118.381886
382563,16,FMC FLORENCE OREGON,01/01/2015 - 12/31/2018,5,1,2820 KINGWOOD ST,,FLORENCE,OR,97439,LANE,open,"2820 KINGWOOD ST, FLORENCE, OR 97439",43.991201,-124.109462
382564,16,PNRS COLUMBIA RIVER THE DALLES,01/01/2015 - 12/31/2018,4,1,411 LONE PINE BLVD,,THE DALLES,OR,97058,WASCO,open,"411 LONE PINE BLVD, THE DALLES, OR 97058",45.605207,-121.139633
382565,16,GRANTS PASS II DIALYSIS,01/01/2015 - 12/31/2018,5,1,1055 REDWOOD AVE,,GRANTS PASS,OR,97527,JOSEPHINE,open,"1055 REDWOOD AVE, GRANTS PASS, OR 97527",42.422106,-123.349704
382566,16,NE SALEM DIALYSIS,01/01/2015 - 12/31/2018,4,1,4792 PORTLAND RD NE,,SALEM,OR,97305,MARION,open,"4792 PORTLAND RD NE, SALEM, OR 97305",44.992621,-122.984522
382567,16,"FRESENIUS MEDICAL CARE NOBLE WOODS, LLC",01/01/2015 - 12/31/2018,3,1,5333 W BASELINE RD,,HILLSBORO,OR,97123,WASHINGTON,open,"5333 W BASELINE RD, HILLSBORO, OR 97123",45.51963,-122.93527
382568,16,"ROSE CITY DIALYSIS, LLC",01/01/2015 - 12/31/2018,4,1,10300 SW NIMBUS AVE STE PA,,PORTLAND,OR,97223,WASHINGTON,open,"10300 SW NIMBUS AVE STE PA, PORTLAND, OR 97223",45.44516,-122.785395
382569,16,FMC SANDY DIALYSIS,01/01/2015 - 12/31/2018,3,1,37139 HWY 26,,SANDY,OR,97055,CLACKAMAS,closed,"37139 HWY 26, SANDY, OR 97055",45.402377,-122.281418
382570,16,FMC HILLTOP DIALYSIS,01/01/2015 - 12/31/2018,5,1,328 WARNER MILNE RD,,OREGON CITY,OR,97045,CLACKAMAS,open,"328 WARNER MILNE RD, OREGON CITY, OR 97045",45.335152,-122.593381
382571,16,PORTLAND GATEWAY DIALYSIS,01/01/2015 - 12/31/2018,4,1,9932 NE HALSEY ST,,PORTLAND,OR,97220,MULTNOMAH,open,"9932 NE HALSEY ST, PORTLAND, OR 97220",45.53253,-122.56173
382572,16,PORTLAND MLK DIALYSIS,01/01/2015 - 12/31/2018,3,1,2737 NE MARTIN LUTHER KING JR BLVD,,PORTLAND,OR,97212,MULTNOMAH,open,"2737 NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR 97212",45.54245,-122.66194
382573,16,FRESENIUS MEDICAL CARE MADRAS DIALYSIS,01/01/2015 - 12/31/2018,4,1,1077 SW HIGHWAY 97,,MADRAS,OR,97741,JEFFERSON,open,"1077 SW HIGHWAY 97, MADRAS, OR 97741",44.62055,-121.13127
382574,16,FRESENIUS MEDICAL CARE EMERALD VALLEY,01/01/2015 - 12/31/2018,5,1,350 Q STREET,,SPRINGFIELD,OR,97477,LANE,open,"350 Q STREET, SPRINGFIELD, OR 97477",44.062403,-123.021295
382575,16,KAISER SUNNYBROOK PERITONEAL DIALYSIS FACILITY,01/01/2015 - 12/31/2018,3,1,9900 SE SUNNYSIDE RD,,CLACKAMAS,OR,97015,CLACKAMAS,open,"9900 SE SUNNYSIDE RD, CLACKAMAS, OR 97015",45.431187,-122.562635
382576,16,ROSE CITY DIALYSIS LLC,01/01/2015 - 12/31/2018,5,1,8050 SW WARM SPRINGS ST STE 120,,TUALATIN,OR,97062,WASHINGTON,open,"8050 SW WARM SPRINGS ST STE 120, TUALATIN, OR 97062",45.378619,-122.759861
382577,16,TOTAL RENAL CARE INC,01/01/2015 - 12/31/2018,5,1,421 LANCASTER DR NE,,SALEM,OR,97301,MARION,open,"421 LANCASTER DR NE, SALEM, OR 97301",44.933958,-122.985184
382578,16,DAVITA GRESHAM STATION DIALYSIS,01/01/2015 - 12/31/2018,3,1,878 NW BURNSIDE RD,,GRESHAM,OR,97030,MULTNOMAH,open,"878 NW BURNSIDE RD, GRESHAM, OR 97030",45.51134,-122.44108
382579,16,ROSE CITY DIALYSIS LLC,01/01/2015 - 12/31/2018,4,1,7474 NE MARTIN LUTHER KING JR BLVD,,PORTLAND,OR,97211,MULTNOMAH,open,"7474 NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR 97211",45.576923,-122.660817
382580,16,DAVITA LINCOLN CITY DIALYSIS,01/01/2015 - 12/31/2018,Not Available,260,2817 NE WEST DEVILS LAKE RD,,LINCOLN CITY,OR,97367,LINCOLN,open,"2817 NE WEST DEVILS LAKE RD, LINCOLN CITY, OR 97367",44.985525,-123.997743
382581,16,FRESENIUS MEDICAL CARE WEST EUGENE,01/01/2015 - 12/31/2018,Not Available,258,3747 W 11TH AVE,,EUGENE,OR,97402,LANE,open,"3747 W 11TH AVE, EUGENE, OR 97402",44.04845,-123.150775
382582,16,FOSTER POWELL DIALYSIS,01/01/2015 - 12/31/2018,Not Available,258,6828 SE FOSTER RD,,PORTLAND,OR,97206,MULTNOMAH,closed,"6828 SE FOSTER RD, PORTLAND, OR 97206",45.487809,-122.593641
382583,16,SISKIYOU DIALYSIS,01/01/2015 - 12/31/2018,Not Available,258,50 ROSSANLEY DR,,MEDFORD,OR,97501,JACKSON,open,"50 ROSSANLEY DR, MEDFORD, OR 97501",42.345139,-122.883777
392300,4,GEISINGER HEALTH SYSTEM,01/01/2015 - 12/31/2018,Not Available,260,100 NORTH ACADEMY AVENUE,,DANVILLE,PA,17822,MONTOUR,open,"100 NORTH ACADEMY AVENUE, DANVILLE, PA 17822",40.967857,-76.60521
392321,4,VA PITTSBURGH HEALTHCARE SYSTEM,01/01/2015 - 12/31/2018,Not Available,258,UNIVERSITY DRIVE C,"7 EAST, ROOM 129",PITTSBURGH,PA,15240,ALLEGHENY,open,"UNIVERSITY DRIVE C, PITTSBURGH, PA 15240",40.447383,-79.959793
392327,4,UPMC PRESBYTERIAN - RENAL UNIT,01/01/2015 - 12/31/2018,1,1,200 LOTHROP STREET,"RENAL UNIT, 11TH FLR, SUITE F1141.2",PITTSBURGH,PA,15213,ALLEGHENY,open,"200 LOTHROP STREET, PITTSBURGH, PA 15213",40.442839,-79.960682
392335,4,M.S. HERSHEY MEDICAL CENTER,01/01/2015 - 12/31/2018,1,1,"M.C. HU23, UNIVERSITY PHYSICIANS CENTER 1400",500 UNIVERSITY DRIVE,HERSHEY,PA,17033,DAUPHIN,open,"M.C. HU23, UNIVERSITY PHYSICIANS CENTER 1400, HERSHEY, PA 17033",40.284939,-76.65201
392338,4,ALBERT EINSTEIN MEDICAL CENTER,01/01/2015 - 12/31/2018,Not Available,260,5501 OLD YORK ROAD,LEVY GROUND FLOOR,PHILADELPHIA,PA,19141,PHILADELPHIA,open,"5501 OLD YORK ROAD, PHILADELPHIA, PA 19141",40.036795,-75.143376
392354,4,CHILDREN'S HOSPITAL OF PHILADELPHIA,01/01/2015 - 12/31/2018,Not Available,260,3500 CIVIC CENTER BLVD.,2ND FLOOR BUERGER CENTER,PHILADELPHIA,PA,19104,PHILADELPHIA,open,"3500 CIVIC CENTER BLVD., PHILADELPHIA, PA 19104",39.946916,-75.194391
392360,4,ST. CHRISTOPHER'S HOSPITAL FOR CHILDREN,01/01/2015 - 12/31/2018,Not Available,260,160 EAST ERIE AVENUE,,PHILADELPHIA,PA,19134,PHILADELPHIA,open,"160 EAST ERIE AVENUE, PHILADELPHIA, PA 19134",40.007023,-75.124423
392367,4,UPMC CHILDREN'S HOSPITAL OF PITTSBURGH,01/01/2015 - 12/31/2018,Not Available,260,ONE CHILDREN'S HOSPITAL DRIVE,4401 PENN AVENUE,PITTSBURGH,PA,15224,ALLEGHENY,open,"ONE CHILDREN'S HOSPITAL DRIVE, PITTSBURGH, PA 15224",40.466492,-79.9523
392501,4,FRESENIUS KIDNEY CARE - PHILADELPHIA,01/01/2015 - 12/31/2018,2,1,4216 MARKET STREET,,PHILADELPHIA,PA,19104,PHILADELPHIA,closed,"4216 MARKET STREET, PHILADELPHIA, PA 19104",39.957453,-75.206717
392502,4,DAVITA - WAVERLY DIALYSIS,01/01/2015 - 12/31/2018,3,1,WAVERLY SQUARE,407 BALTIMORE PIKE,MORTON,PA,19070,DELAWARE,open,"WAVERLY SQUARE, MORTON, PA 19070",39.90462,-75.337144
