CCN,Network,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City,State,Zip,County/Parish,dfc_new,full_address,latitude,longitude
342555,6,DaVita Dialysis Care of Moore County,01Jan2020-31Dec2023,3.0,1,16 REGIONAL DRIVE,,PINEHURST,NC,28374,Moore,existing,"16 REGIONAL DRIVE, PINEHURST, NC 28374",35.2117,-79.45436
342556,6,DaVita Sylva Dialysis Center,01Jan2020-31Dec2023,3.0,1,655 ASHEVILLE HIGHWAY,,SYLVA,NC,28779,Jackson,existing,"655 ASHEVILLE HIGHWAY, SYLVA, NC 28779",35.381794,-83.205799
342557,6,FMC - DUNN KIDNEY CENTER INC,01Jan2020-31Dec2023,3.0,1,605 TILGHMAN DRIVE,,DUNN,NC,28334,Harnett,existing,"605 TILGHMAN DRIVE, DUNN, NC 28334",35.309819,-78.632606
342558,6,DaVita SEDC Burgaw Dialysis Center,01Jan2020-31Dec2023,4.0,1,704 SOUTH DICKERSON STREET,,BURGAW,NC,28425,Pender,existing,"704 SOUTH DICKERSON STREET, BURGAW, NC 28425",34.541828,-77.923946
342559,6,FMC BMA OF CLINTON INC,01Jan2020-31Dec2023,3.0,1,1740 SOUTHEAST BLVD,,CLINTON,NC,28328,Sampson,existing,"1740 SOUTHEAST BLVD, CLINTON, NC 28328",34.98178,-78.30493
342560,6,DaVita Dialysis care of Anson County,01Jan2020-31Dec2023,3.0,1,280 Walton St,,WADESBORO,NC,28170,Anson,existing,"280 Walton St, WADESBORO, NC 28170",34.980412,-80.10195
342561,6,FMC BMA OF PAMLICO,01Jan2020-31Dec2023,4.0,1,1983 WEST FIFTH STREET,,WASHINGTON,NC,27889,Beaufort,existing,"1983 WEST FIFTH STREET, WASHINGTON, NC 27889",35.57412,-77.08457
342562,6,DaVita Roxboro Dialysis,01Jan2020-31Dec2023,3.0,1,1005 RIDGE ROAD,,ROXBORO,NC,27573,Person,existing,"1005 RIDGE ROAD, ROXBORO, NC 27573",36.412902,-78.98133
342563,6,FMC BMA OF BURKE COUNTY INC,01Jan2020-31Dec2023,4.0,1,814 West Union St,,MORGANTON,NC,28655,Burke,existing,"814 West Union St, MORGANTON, NC 28655",35.73529,-81.7071
342564,6,DaVita Hendersonville Dialysis Center,01Jan2020-31Dec2023,3.0,1,1250 7th Ave East,,HENDERSONVILLE,NC,28792,Henderson,existing,"1250 7th Ave East, HENDERSONVILLE, NC 28792",35.3274,-82.44963
342565,6,FMC BMA ALBEMARLE,01Jan2020-31Dec2023,3.0,1,203 Northeast Connector,,ALBEMARLE,NC,28001,Stanly,existing,"203 Northeast Connector, ALBEMARLE, NC 28001",35.386082,-80.191713
342566,6,DaVita Dialysis Care of Rutherford County,01Jan2020-31Dec2023,2.0,1,226 COMMERCIAL ST,,FOREST CITY,NC,28043,Rutherford,existing,"226 COMMERCIAL ST, FOREST CITY, NC 28043",35.336556,-81.890279
342567,6,DaVita Burlington Dialysis,01Jan2020-31Dec2023,2.0,1,873 HEATHER ROAD,,BURLINGTON,NC,27215,Alamance,existing,"873 HEATHER ROAD, BURLINGTON, NC 27215",36.06693,-79.4665
342568,6,FRESENIUS MEDICAL CARE LINCOLNTON,01Jan2020-31Dec2023,3.0,1,1090 S Grove Street Ext,,LINCOLNTON,NC,28092,Lincoln,existing,"1090 S Grove Street Ext, LINCOLNTON, NC 28092",35.44458,-81.26888
342569,6,Salem Kidney Center,01Jan2020-31Dec2023,2.0,1,2705 BOULDER PARK COURT,,WINSTON SALEM,NC,27101,Forsyth,existing,"2705 BOULDER PARK COURT, WINSTON SALEM, NC 27101",36.0982,-80.20387
342570,6,DaVita Ahoskie Dialysis,01Jan2020-31Dec2023,4.0,1,129 HERTFORD COUNTY HIGH RD,,AHOSKIE,NC,27910,Hertford,existing,"129 HERTFORD COUNTY HIGH RD, AHOSKIE, NC 27910",36.297549,-76.992227
342571,6,DaVita Dialysis Care of Franklin County,01Jan2020-31Dec2023,3.0,1,1706 NC HWY 39 NORTH,,LOUISBURG,NC,27549,Franklin,existing,"1706 NC HWY 39 NORTH, LOUISBURG, NC 27549",36.120312,-78.293866
342572,6,FMC JOHNSTON DIALYSIS CENTER INC,01Jan2020-31Dec2023,3.0,1,545 EAST MARKET STREET,,SMITHFIELD,NC,27577,Johnston,existing,"545 EAST MARKET STREET, SMITHFIELD, NC 27577",35.510267,-78.342213
342573,6,DaVita Mt Olive Dialysis,01Jan2020-31Dec2023,1.0,1,105 MICHAEL MARTIN ROAD,,MOUNT OLIVE,NC,28365,Wayne,existing,"105 MICHAEL MARTIN ROAD, MOUNT OLIVE, NC 28365",35.20929,-78.064817
342576,6,FMC RAI CARE CENTERS GOLDSBORO,01Jan2020-31Dec2023,1.0,1,2403 WAYNE MEMORIAL DR,,GOLDSBORO,NC,27530,Wayne,existing,"2403 WAYNE MEMORIAL DR, GOLDSBORO, NC 27530",35.399293,-77.959753
342578,6,DaVita SEDC Elizabethtown Dialysis Center,01Jan2020-31Dec2023,2.0,1,101 DIALYSIS DRIVE,,ELIZABETHTOWN,NC,28337,Bladen,existing,"101 DIALYSIS DRIVE, ELIZABETHTOWN, NC 28337",34.617912,-78.6046
342579,6,DaVita Dialysis Care of Hoke County,01Jan2020-31Dec2023,3.0,1,403 SOUTH MAIN STREET,,RAEFORD,NC,28376,Hoke,existing,"403 SOUTH MAIN STREET, RAEFORD, NC 28376",34.97252,-79.22363
342581,6,FMC BMA OF BEATTIES FORD INC,01Jan2020-31Dec2023,3.0,1,1534 NORTH HOSKINS ROAD,,CHARLOTTE,NC,28216,Mecklenburg,existing,"1534 NORTH HOSKINS ROAD, CHARLOTTE, NC 28216",35.27518,-80.86411
342582,6,DaVita SEDC Shallotte Dialysis Center,01Jan2020-31Dec2023,4.0,1,4770 SHALLOTTE AVENUE,,Shallotte,NC,28470,Brunswick,existing,"4770 SHALLOTTE AVENUE, Shallotte, NC 28470",33.979459,-78.388448
342583,6,DaVita Dialysis Care of Montgomery County,01Jan2020-31Dec2023,4.0,1,323 WEST MAIN ST,,BISCOE,NC,27209,Montgomery,existing,"323 WEST MAIN ST, BISCOE, NC 27209",35.35884,-79.7862
342584,6,DaVita Dialysis Care of Martin County,01Jan2020-31Dec2023,3.0,1,100 MEDICAL DRIVE,,WILLIAMSTON,NC,27892,Martin,existing,"100 MEDICAL DRIVE, WILLIAMSTON, NC 27892",35.84091,-77.07521
342585,6,FMC DIALYSIS OF CRAVEN COUNTY,01Jan2020-31Dec2023,4.0,1,2113-B Neuse Blvd,,NEW BERN,NC,28560,Craven,existing,"2113-B Neuse Blvd, NEW BERN, NC 28560",35.108205,-77.039642
342586,6,Fresenius Medical Care East Northampton County,01Jan2020-31Dec2023,3.0,1,121 North Church St,,CONWAY,NC,27820,Northampton,existing,"121 North Church St, CONWAY, NC 27820",36.438262,-77.229289
342587,6,DaVita Goldsboro South Dialysis,01Jan2020-31Dec2023,2.0,1,1704 WAYNE MEMORIAL DRIVE,,GOLDSBORO,NC,27530,Wayne,existing,"1704 WAYNE MEMORIAL DRIVE, GOLDSBORO, NC 27530",35.392607,-77.971309
342588,6,FMC BMA OF CRYSTAL COAST INC,01Jan2020-31Dec2023,5.0,1,2900 ARENDELL STREET,SUITE 22,MOREHEAD CITY,NC,28557,Carteret,existing,"2900 ARENDELL STREET, MOREHEAD CITY, NC 28557",34.726055,-76.743972
342589,6,FMC BMA OF ZEBULON INC,01Jan2020-31Dec2023,2.0,1,465 STRATFORD DRIVE,,ZEBULON,NC,27597,Wake,existing,"465 STRATFORD DRIVE, ZEBULON, NC 27597",35.822616,-78.325367
342590,6,FMC WEST PETTIGREW DIALYSIS CENTER,01Jan2020-31Dec2023,2.0,1,1507 W PETTIGREW STREET,,DURHAM,NC,27705,Durham,existing,"1507 W PETTIGREW STREET, DURHAM, NC 27705",36.005029,-78.920785
342591,6,US RENAL CARE GLENWATER DIALYSIS,01Jan2020-31Dec2023,2.0,1,9030 GLENWATER DRIVE,,CHARLOTTE,NC,28262,Mecklenburg,existing,"9030 GLENWATER DRIVE, CHARLOTTE, NC 28262",35.31488,-80.75094
342592,6,DaVita Dialysis Care of Kannapolis,01Jan2020-31Dec2023,3.0,1,1607 NORTH MAIN STREET,,KANNAPOLIS,NC,28081,Cabarrus,existing,"1607 NORTH MAIN STREET, KANNAPOLIS, NC 28081",35.51835,-80.61475
342593,6,FMC DIALYSIS SERVICES NORTH RAMSEY,01Jan2020-31Dec2023,1.0,1,130 LONGVIEW DRIVE,,FAYETTEVILLE,NC,28311,Cumberland,existing,"130 LONGVIEW DRIVE, FAYETTEVILLE, NC 28311",35.11017,-78.87725
342594,6,FMC BMA NATIONS FORD,01Jan2020-31Dec2023,3.0,1,7901 ENGLAND STREET,,CHARLOTTE,NC,28273,Mecklenburg,existing,"7901 ENGLAND STREET, CHARLOTTE, NC 28273",35.13229,-80.880697
342595,6,FMC BMA KINGS MOUNTAIN,01Jan2020-31Dec2023,4.0,1,604 Canterbury Rd,,KINGS MOUNTAIN,NC,28086,Gaston,existing,"604 Canterbury Rd, KINGS MOUNTAIN, NC 28086",35.23679,-81.31996
342596,6,FMC DIALYSIS SERVICES EAST CAROLINA UNIVERSITY,01Jan2020-31Dec2023,3.0,1,2355 W ARLINGTON BLVD,,GREENVILLE,NC,27834,Pitt,existing,"2355 W ARLINGTON BLVD, GREENVILLE, NC 27834",35.609564,-77.410834
342597,6,FRESENIUS MEDICAL CARE CASWELL,01Jan2020-31Dec2023,3.0,1,1702 HWY 86 NORTH,,YANCEYVILLE,NC,27379,Caswell,existing,"1702 HWY 86 NORTH, YANCEYVILLE, NC 27379",36.413857,-79.344785
342598,6,FMC DARE COUNTY DIALYSIS,01Jan2020-31Dec2023,3.0,1,115 EXETER STREET,,MANTEO,NC,27954,Dare,existing,"115 EXETER STREET, MANTEO, NC 27954",35.903313,-75.674576
342599,6,TRIAD DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,4370 REGENCY DRIVE,,HIGH POINT,NC,27265,Guilford,existing,"4370 REGENCY DRIVE, HIGH POINT, NC 27265",36.06136,-79.95974
342600,6,FMC BMA OF SOUTHWEST GREENSBORO,01Jan2020-31Dec2023,3.0,1,5020 MACKAY ROAD,,JAMESTOWN,NC,27282,Guilford,existing,"5020 MACKAY ROAD, JAMESTOWN, NC 27282",36.017391,-79.899468
342601,6,FMC DIALYSIS SERVICES SOUTH RAMSEY,01Jan2020-31Dec2023,1.0,1,526 RAMSEY STREET,,FAYETTEVILLE,NC,28301,Cumberland,existing,"526 RAMSEY STREET, FAYETTEVILLE, NC 28301",35.061304,-78.877105
342602,6,DaVita Cherokee Dialysis Center,01Jan2020-31Dec2023,4.0,1,171 Tsali Care Way,,Cherokee,NC,28719,Swain,existing,"171 Tsali Care Way, Cherokee, NC 28719",35.478754,-83.324818
342603,6,FMC BMA OF EAST ROCKY MOUNT,01Jan2020-31Dec2023,3.0,1,230 SOUTH FAIRVIEW ROAD,,ROCKY MOUNT,NC,27801,Edgecombe,existing,"230 SOUTH FAIRVIEW ROAD, ROCKY MOUNT, NC 27801",35.927761,-77.775088
342604,6,DaVita Weaverville Dialysis,01Jan2020-31Dec2023,3.0,1,329 MERRIMON AVENUE,,WEAVERVILLE,NC,28787,Buncombe,existing,"329 MERRIMON AVENUE, WEAVERVILLE, NC 28787",35.678942,-82.575132
342605,6,FMC BMA EAST CHARLOTTE,01Jan2020-31Dec2023,2.0,1,3033 EASTWAY DR,SUITE 101,CHARLOTTE,NC,28205,Mecklenburg,existing,"3033 EASTWAY DR, CHARLOTTE, NC 28205",35.21448,-80.78038
342606,6,LAKE NORMAN DIALYSIS CENTER,01Jan2020-31Dec2023,4.0,1,164 PROFESSIONAL PARK DRIVE,,MOORESVILLE,NC,28117,Iredell,existing,"164 PROFESSIONAL PARK DRIVE, MOORESVILLE, NC 28117",35.559063,-80.856286
342607,6,FMC RED SPRINGS DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,1000 EAST 4TH AVENUE,,RED SPRINGS,NC,28377,Robeson,existing,"1000 EAST 4TH AVENUE, RED SPRINGS, NC 28377",34.804895,-79.16691
342608,6,FMC FUQUAY VARINA KIDNEY CENTER,01Jan2020-31Dec2023,4.0,1,916 SOUTH MAIN STREET,,FUQUAY VARINA,NC,27526,Wake,existing,"916 SOUTH MAIN STREET, FUQUAY VARINA, NC 27526",35.570515,-78.800846
342609,6,FMC VERNON DIALYSIS UNIT,01Jan2020-31Dec2023,3.0,1,3101 WEST NEW BERN ROAD,,KINSTON,NC,28504,Lenoir,existing,"3101 WEST NEW BERN ROAD, KINSTON, NC 28504",35.26584,-77.62807
342610,6,FMC DIALYSIS SERVICES OF WARREN HILLS,01Jan2020-31Dec2023,3.0,1,884 US HIGHWAY 158 BUSINESS WEST,,WARRENTON,NC,27589,Warren,existing,"884 US HIGHWAY 158 BUSINESS WEST, WARRENTON, NC 27589",36.413684,-78.12154
342611,6,DCI -  KINGS MOUNTAIN,01Jan2020-31Dec2023,2.0,1,1010 SHELBY ROAD,,KINGS MOUNTAIN,NC,28086,Cleveland,existing,"1010 SHELBY ROAD, KINGS MOUNTAIN, NC 28086",35.239826,-81.365004
342612,6,NORTHSIDE DIALYSIS CENTER,01Jan2020-31Dec2023,1.0,1,500 WEST HANES MILL ROAD,,WINSTON SALEM,NC,27105,Forsyth,existing,"500 WEST HANES MILL ROAD, WINSTON SALEM, NC 27105",36.17841,-80.28048
342613,6,FMC BMA NORTHWEST GREENSBORO KIDNEY CENTER,01Jan2020-31Dec2023,3.0,1,2837 HORSEPEN CREEK,,GREENSBORO,NC,27410,Guilford,existing,"2837 HORSEPEN CREEK, GREENSBORO, NC 27410",36.087843,-79.888396
342614,6,Elkin Dialysis Center,01Jan2020-31Dec2023,3.0,1,941 JOHNSON RIDGE RD,,ELKIN,NC,28621,Surry,existing,"941 JOHNSON RIDGE RD, ELKIN, NC 28621",36.272395,-80.844372
342615,6,FMC DIALYSIS SERVICES OF BRIGGS AVENUE,01Jan2020-31Dec2023,3.0,1,1209 SOUTH BRIGGS AVENUE,,DURHAM,NC,27703,Durham,existing,"1209 SOUTH BRIGGS AVENUE, DURHAM, NC 27703",35.967877,-78.877672
342616,6,DaVita Durham West Dialysis,01Jan2020-31Dec2023,3.0,1,4307 WESTERN PARK PLACE,,DURHAM,NC,27705,Durham,existing,"4307 WESTERN PARK PLACE, DURHAM, NC 27705",36.032805,-78.966768
342617,6,FMC CAROLINA DIALYSIS PITTSBORO,01Jan2020-31Dec2023,3.0,1,76 Old Rock Spring Cemetery Rd,,Pittsboro,NC,27312,Chatham,existing,"76 Old Rock Spring Cemetery Rd, Pittsboro, NC 27312",35.743278,-79.170003
342618,6,FMC DIALYSIS SERVICES PLYMOUTH,01Jan2020-31Dec2023,3.0,1,734 US HIGHWAY 64 EAST,,PLYMOUTH,NC,27962,Washington,existing,"734 US HIGHWAY 64 EAST, PLYMOUTH, NC 27962",35.86131,-76.73312
342619,6,FMC HALIFAX COUNTY DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,612 MAIN STREET,,SCOTLAND NECK,NC,27874,Halifax,existing,"612 MAIN STREET, SCOTLAND NECK, NC 27874",36.124658,-77.423866
342620,6,FMC CAROLINA DIALYSIS SANFORD,01Jan2020-31Dec2023,3.0,1,1017 Carthage Street,,Sanford,NC,27330,Lee,existing,"1017 Carthage Street, Sanford, NC 27330",35.471368,-79.18757
342621,6,FMC CAROLINA DIALYSIS SILER CITY,01Jan2020-31Dec2023,3.0,1,192 Campus Drive,,SILER CITY,NC,27344,Chatham,existing,"192 Campus Drive, SILER CITY, NC 27344",35.723935,-79.417895
342622,6,FMC CAROLINA DIALYSIS CARRBORO,01Jan2020-31Dec2023,4.0,1,105 RENEE LYNNE COURT,,CARRBORO,NC,27510,Orange,existing,"105 RENEE LYNNE COURT, CARRBORO, NC 27510",35.890653,-79.080875
342623,6,FMC DIALYSIS SERVICES OF ROBESON COUNTY,01Jan2020-31Dec2023,2.0,1,704 SOUTH WALNUT STREET,,FAIRMONT,NC,28340,Robeson,existing,"704 SOUTH WALNUT STREET, FAIRMONT, NC 28340",34.489691,-79.11283
342625,6,FMC DIALYSIS SERVICES OF JONES COUNTY,01Jan2020-31Dec2023,4.0,1,110 INDUSTRIAL PARK DRIVE,,TRENTON,NC,28585,Jones,existing,"110 INDUSTRIAL PARK DRIVE, TRENTON, NC 28585",35.068302,-77.366097
342627,6,DaVita Charlotte East Dialysis,01Jan2020-31Dec2023,3.0,1,5627 ALBEMARLE RD,,CHARLOTTE,NC,28212,Mecklenburg,existing,"5627 ALBEMARLE RD, CHARLOTTE, NC 28212",35.204653,-80.751626
342628,6,DaVita Chadbourn Dialysis Center,01Jan2020-31Dec2023,4.0,1,210 STRAWBERRY BLVD,,CHADBOURN,NC,28431,Columbus,existing,"210 STRAWBERRY BLVD, CHADBOURN, NC 28431",34.32947,-78.824272
342629,6,DaVita Waynesville Dialysis Center,01Jan2020-31Dec2023,3.0,1,11 PARK TERRACE DRIVE,,CLYDE,NC,28721,Haywood,existing,"11 PARK TERRACE DRIVE, CLYDE, NC 28721",35.52821,-82.93208
342631,6,DaVita Copperfield Dialysis,01Jan2020-31Dec2023,2.0,1,1030 VINEHAVEN DR NE,,CONCORD,NC,28025,Cabarrus,existing,"1030 VINEHAVEN DR NE, CONCORD, NC 28025",35.461506,-80.583511
342632,6,FRESENIUS MEDICAL CARE OF AYDEN,01Jan2020-31Dec2023,2.0,1,3793 LEE STREET,,AYDEN,NC,28513,Pitt,existing,"3793 LEE STREET, AYDEN, NC 28513",35.487878,-77.41583
342633,6,King Dialysis Center,01Jan2020-31Dec2023,3.0,1,140 MOORE ROAD,,KING,NC,27021,Stokes,existing,"140 MOORE ROAD, KING, NC 27021",36.274415,-80.341512
342634,6,FMC OF EAST GREENSBORO,01Jan2020-31Dec2023,3.0,1,3839 BURLINGTON ROAD,,GREENSBORO,NC,27405,Guilford,existing,"3839 BURLINGTON ROAD, GREENSBORO, NC 27405",36.087206,-79.717878
342635,6,FRESENIUS MEDICAL SERVICES OF CATAWBA VALLEY,01Jan2020-31Dec2023,4.0,1,301 10TH STREET NW,SUITE C 101,CONOVER,NC,28613,Catawba,existing,"301 10TH STREET NW, CONOVER, NC 28613",35.718669,-81.221155
342636,6,WEST IREDELL DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,115 WESTBROOK LANE,,STATESVILLE,NC,28625,Iredell,existing,"115 WESTBROOK LANE, STATESVILLE, NC 28625",35.79342,-80.94101
342637,6,DaVita Forest Hills Dialysis,01Jan2020-31Dec2023,4.0,1,1605 Medical Park Drive West,,WILSON,NC,27893,Wilson,existing,"1605 Medical Park Drive West, WILSON, NC 27893",35.722759,-77.94152
342638,6,DaVita Southern Pines Dialysis Center,01Jan2020-31Dec2023,3.0,1,209 WINDSTAR PLACE,,SOUTHERN PINES,NC,28387,Moore,existing,"209 WINDSTAR PLACE, SOUTHERN PINES, NC 28387",35.15963,-79.40855
342639,6,THOMASVILLE DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,10 LAURA LANE,,THOMASVILLE,NC,27360,Davidson,existing,"10 LAURA LANE, THOMASVILLE, NC 27360",35.862281,-80.070267
342640,6,DaVita Reidsville Dialysis,01Jan2020-31Dec2023,2.0,1,1307 FREEWAY DRIVE,,REIDSVILLE,NC,27320,Rockingham,existing,"1307 FREEWAY DRIVE, REIDSVILLE, NC 27320",36.327055,-79.689041
342641,6,FMC ROCKINGHAM KIDNEY CENTER,01Jan2020-31Dec2023,3.0,1,2206 BARNES STREET,,REIDSVILLE,NC,27320,Rockingham,existing,"2206 BARNES STREET, REIDSVILLE, NC 27320",36.32415,-79.64054
342642,6,FMCNA SOUTHWEST WAKE DIALYSIS,01Jan2020-31Dec2023,3.0,1,320 GIDEON CREEK WAY,,RALEIGH,NC,27603,Wake,existing,"320 GIDEON CREEK WAY, RALEIGH, NC 27603",35.730127,-78.646318
342643,6,FMC OF WEST FAYETTEVILLE,01Jan2020-31Dec2023,3.0,1,6959 NEXUS COURT,,FAYETTEVILLE,NC,28304,Cumberland,existing,"6959 NEXUS COURT, FAYETTEVILLE, NC 28304",35.035179,-79.012779
342644,6,FRESENIUS MEDICAL CARE OF SPRING HOPE,01Jan2020-31Dec2023,3.0,1,102 DODD STREET,,SPRING HOPE,NC,27882,Nash,existing,"102 DODD STREET, SPRING HOPE, NC 27882",35.95162,-78.10759
342645,6,DaVita McDowell County Dialysis,01Jan2020-31Dec2023,4.0,1,374 US 70 West,,Marion,NC,28752,McDowell,existing,"374 US 70 West, Marion, NC 28752",35.704475,-82.040554
342646,6,FMC NEW HOPE DIALYSIS,01Jan2020-31Dec2023,3.0,1,835 SOUTH NEW HOPE ROAD,,RALEIGH,NC,27610,Wake,existing,"835 SOUTH NEW HOPE ROAD, RALEIGH, NC 27610",35.76275,-78.55943
342647,6,FMS DIALYSIS SERVICES OF OXFORD,01Jan2020-31Dec2023,4.0,1,1620 WILLIAMSBORO STREET,,OXFORD,NC,27565,Granville,existing,"1620 WILLIAMSBORO STREET, OXFORD, NC 27565",36.313661,-78.55047
342648,6,FRESENIUS MEDICAL CARE OF LILLINGTON,01Jan2020-31Dec2023,3.0,1,1605 SOUTH MAIN STREET,,LILLINGTON,NC,27546,Harnett,existing,"1605 SOUTH MAIN STREET, LILLINGTON, NC 27546",35.388404,-78.818787
342649,6,DaVita Smoky Mountain Dialysis,01Jan2020-31Dec2023,4.0,1,1611 ANDREWS RD,,MURPHY,NC,28906,Cherokee,existing,"1611 ANDREWS RD, MURPHY, NC 28906",35.110482,-84.00941
342650,6,DaVita Greene County Dialysis Center,01Jan2020-31Dec2023,3.0,1,1025 KINGOLD BLVD,,SNOW HILL,NC,28580,Greene,existing,"1025 KINGOLD BLVD, SNOW HILL, NC 28580",35.44078,-77.66414
342651,6,DaVita Maxton Dialysis,01Jan2020-31Dec2023,2.0,1,202 E Dr.  Martin Luther King Jr.  Dr,,MAXTON,NC,28364,Robeson,existing,"202 E Dr.  Martin Luther King Jr.  Dr, MAXTON, NC 28364",34.73492,-79.34803
342652,6,FMC BELMONT DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,5010 MEDICAL CARE COURT,,BELMONT,NC,28012,Gaston,existing,"5010 MEDICAL CARE COURT, BELMONT, NC 28012",35.282107,-81.046759
342653,6,FMS SIX FORKS DIALYSIS CLINIC,01Jan2020-31Dec2023,3.0,1,3411 WEST MILLBROOK RD,,RALEIGH,NC,27613,Wake,existing,"3411 WEST MILLBROOK RD, RALEIGH, NC 27613",35.863435,-78.708847
342654,6,FMC INDEPENDENT NEPHROLOGY SERVICES HUNTERSVILLE,01Jan2020-31Dec2023,4.0,1,9920 KINCEY AVENUE STE 140,,HUNTERSVILLE,NC,28078,Mecklenburg,existing,"9920 KINCEY AVENUE STE 140, HUNTERSVILLE, NC 28078",35.403678,-80.860847
342655,6,FMC INDEPENDENT NEPHROLOGY SERVICES CHARLOTTE,01Jan2020-31Dec2023,4.0,1,6646 Regal Oaks Drive,,Charlotte,NC,28212,Mecklenburg,existing,"6646 Regal Oaks Drive, Charlotte, NC 28212",35.200978,-80.730631
342657,6,FMC INS STATESVILLE,01Jan2020-31Dec2023,3.0,1,2603 DAVIE AVENUE,,STATESVILLE,NC,28625,Iredell,existing,"2603 DAVIE AVENUE, STATESVILLE, NC 28625",35.811564,-80.844532
342658,6,FRESENIUS MEDICAL CARE APEX,01Jan2020-31Dec2023,3.0,1,1000 AMERICAN WAY,,APEX,NC,27502,Wake,existing,"1000 AMERICAN WAY, APEX, NC 27502",35.71691,-78.85197
342659,6,DaVita Wallace Dialysis,01Jan2020-31Dec2023,2.0,1,5650 S NC 41 Hwy,,WALLACE,NC,28466,Duplin,existing,"5650 S NC 41 Hwy, WALLACE, NC 28466",34.74158,-77.97257
342660,6,DaVita Mayland Dialysis Center,01Jan2020-31Dec2023,4.0,1,575 ALTAPASS HWY,,SPRUCE PINE,NC,28777,Mitchell,existing,"575 ALTAPASS HWY, SPRUCE PINE, NC 28777",35.908542,-82.062219
342661,6,"DCI - DIALYSIS CLINIC, INC",01Jan2020-31Dec2023,3.0,1,108 CREEKSIDE DR,,SHELBY,NC,28150,Cleveland,existing,"108 CREEKSIDE DR, SHELBY, NC 28150",35.25101,-81.67962
342663,6,DaVita North Charlotte Dialysis Center,01Jan2020-31Dec2023,3.0,1,6620 OLD STATESVILLE ROAD,,CHARLOTTE,NC,28269,Mecklenburg,existing,"6620 OLD STATESVILLE ROAD, CHARLOTTE, NC 28269",35.312862,-80.834949
342665,6,YADKIN DIALYSIS CENTER,01Jan2020-31Dec2023,3.0,1,225 WASHINGTON STREET,,YADKINVILLE,NC,27055,Yadkin,existing,"225 WASHINGTON STREET, YADKINVILLE, NC 27055",36.137048,-80.67034
342666,6,DaVita Crooked Creek - Marshville,01Jan2020-31Dec2023,3.0,1,6070 W Highway 74,,Indian Trail,NC,28079,Union,existing,"6070 W Highway 74, Indian Trail, NC 28079",35.084524,-80.660548
342667,6,Miller Street Dialysis Center,01Jan2020-31Dec2023,1.0,1,120 Miller St,,WINSTON SALEM,NC,27103,Forsyth,existing,"120 Miller St, WINSTON SALEM, NC 27103",36.092201,-80.276039
342669,6,DaVita Southport Dialysis Center,01Jan2020-31Dec2023,4.0,1,1513 N Howe St Ste # 15,,SOUTHPORT,NC,28461,Brunswick,existing,"1513 N Howe St Ste # 15, SOUTHPORT, NC 28461",33.937157,-78.028406
342670,6,DaVita Harrisburg Dialysis Center,01Jan2020-31Dec2023,4.0,1,3310 PERRY ST,,CONCORD,NC,28027,Cabarrus,existing,"3310 PERRY ST, CONCORD, NC 28027",35.368444,-80.667214
342671,6,FMC BMA SOUTH GASTON DIALYSIS,01Jan2020-31Dec2023,3.0,1,710 West Hudson Blvd.,,GASTONIA,NC,28052,Gaston,existing,"710 West Hudson Blvd., GASTONIA, NC 28052",35.23548,-81.200768
342672,6,FMC Eastern Wake,01Jan2020-31Dec2023,2.0,1,670 Granite Vista Drive,,ROLESVILLE,NC,27571,Wake,existing,"670 Granite Vista Drive, ROLESVILLE, NC 27571",35.926984,-78.459327
342673,6,Fresenius Medical Care of Anson County,01Jan2020-31Dec2023,2.0,1,2349 US Hwy 74 West,,WADESBORO,NC,28170,Anson,existing,"2349 US Hwy 74 West, WADESBORO, NC 28170",34.97795,-80.11155
342674,6,FRESENIUS MEDICAL CARE WATAUGA COUNTY,01Jan2020-31Dec2023,5.0,1,"2640 NC Hwy. 105, Suite 201",,BOONE,NC,28607,Watauga,existing,"2640 NC Hwy. 105, Suite 201, BOONE, NC 28607",36.206643,-81.697185
342675,6,DaVita Wake Forest Dialysis Center,01Jan2020-31Dec2023,4.0,1,11001 Ingleside Place,,RALEIGH,NC,27614,Wake,existing,"11001 Ingleside Place, RALEIGH, NC 27614",35.95193,-78.5484
342676,6,DCI South Shelby,01Jan2020-31Dec2023,1.0,1,1530 South Lafayette Street,,SHELBY,NC,28152,Cleveland,existing,"1530 South Lafayette Street, SHELBY, NC 28152",35.266757,-81.555233
342677,6,DAVIE KIDNEY CENTER,01Jan2020-31Dec2023,3.0,1,190 Interstate Drive,,MOCKSVILLE,NC,27028,Davie,existing,"190 Interstate Drive, MOCKSVILLE, NC 27028",35.925392,-80.597876
342678,6,FRESENIUS MEDICAL CARE STALLINGS STATION,01Jan2020-31Dec2023,5.0,1,5420 Barber Mill Road,,CLAYTON,NC,27520,Johnston,existing,"5420 Barber Mill Road, CLAYTON, NC 27520",35.63923,-78.4725
